project,month,status,active_devs,num_commits,num_committers,num_files,num_emails,num_senders,num_respondents,skew_c,skew_e,c_percentage,e_percentage,inactive_c,inactive_e,c_nodes,c_edges,c_c_coef,c_mean_degree,c_long_tail,c_triangles,e_nodes,e_edges,e_c_coef,e_mean_degree,e_long_tail,e_triangles,e_bidirected_edges
226,1,Graduated,21,455,10,338,54,11,10,-0.11346139860998565,0.4221923838023148,0.3010989010989011,0.6111111111111112,0.10344827586206896,0.24,8,17,0.7845238095238095,4.25,5,14.0,11,17,0.4374458874458874,3.090909090909091,2,5.0,21
227,1,Graduated,24,733,6,657,212,18,17,3.2297789677859803,0.050327416794867866,0.9481582537517054,0.5990566037735849,0.3125,0.0,6,6,0.35000000000000003,2.0,1,1.0,18,38,0.4393957893957894,4.222222222222222,6,26.0,54
229,1,Graduated,5,416,1,386,7,4,3,0,0.527133605491377,1.0,0.42857142857142855,0.0,0.6,0,0,0,0,0,0,4,3,0.0,1.5,2,0.0,4
230,1,Graduated,6,0,0,0,63,6,17,0,-2.224829920922271,0,0.5079365079365079,1,0.1,0,0,0,0,0,0,17,21,0.10409982174688057,2.4705882352941178,3,2.0,15
231,1,Graduated,9,17,2,15,26,7,8,3.7499999999999973,0.6357701906559077,0.9411764705882353,0.6153846153846154,0.75,0.6363636363636364,2,1,0.0,1.0,0,0.0,8,10,0.15833333333333333,2.5,2,1.0,11
232,1,Graduated,29,3220,7,897,176,22,25,-2.3311269355931588,-0.8044997315286561,0.7645962732919255,0.3693181818181818,0.5,0.04,7,15,0.8571428571428571,4.285714285714286,5,14.0,25,50,0.3513333333333333,4.0,10,32.0,70
234,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,Graduated,13,0,0,0,211,13,14,0,-0.1236182033928374,0,0.3933649289099526,1,0.18518518518518517,0,0,0,0,0,0,14,47,0.572562358276644,6.714285714285714,12,49.0,67
238,1,Graduated,25,759,2,489,82,23,21,11.113413882668398,0.285550527197115,0.6824769433465085,0.4024390243902439,0.0,0.2916666666666667,2,1,0.0,1.0,0,0.0,23,38,0.3037957211870255,3.3043478260869565,6,11.0,54
239,1,Graduated,10,1254,3,239,55,7,7,-1.4946204719315062,-0.9414533190667809,0.9481658692185008,0.4,0.8181818181818182,0.43478260869565216,3,2,0.0,1.3333333333333333,1,0.0,7,14,0.6904761904761905,4.0,6,10.0,15
240,1,Graduated,12,1051,5,839,423,7,10,-1.9846627331702338,-0.6586798606433881,0.8782112274024738,0.5295508274231678,0.2,0.0,4,6,1.0,3.0,0,4.0,11,23,0.4772727272727273,4.181818181818182,6,12.0,25
241,1,Graduated,3,0,0,0,3,3,2,0,-0.7071067811865492,0,0.3333333333333333,1,0.6666666666666666,0,0,0,0,0,0,3,2,0.0,1.3333333333333333,1,0.0,2
242,1,Graduated,6,0,0,0,17,6,6,0,-0.57272745647703,0,0.35294117647058826,1,0.5454545454545454,0,0,0,0,0,0,6,6,0.27777777777777773,2.0,4,1.0,12
243,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,Graduated,5,15,1,15,53,4,7,0,0.5786852028502838,1.0,0.5283018867924528,0.0,0.0,0,0,0,0,0,0,7,10,0.39999999999999997,2.857142857142857,3,2.0,10
247,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,Graduated,27,1115,2,647,243,25,25,1.0059186444010906,-0.8030625303803904,0.7246636771300449,0.46502057613168724,0.6666666666666666,0.11538461538461539,2,1,0.0,1.0,0,0.0,25,65,0.4831111111111111,5.2,10,50.0,89
250,1,Graduated,13,0,0,0,107,13,14,0,-1.00590047792163,0,0.6355140186915887,1,0.3076923076923077,0,0,0,0,0,0,14,20,0.1869047619047619,2.857142857142857,4,3.0,32
252,1,Graduated,24,26,2,23,163,22,22,4.800000000000019,0.2898510940532069,0.9615384615384616,0.4049079754601227,0.5,0.058823529411764705,2,1,0.0,1.0,0,0.0,22,59,0.4117407844680571,5.363636363636363,11,43.0,69
253,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,Retired,4,0,0,0,11,4,4,0,0.6120145636970903,0,0.36363636363636365,1,0.75,0,0,0,0,0,0,4,5,0.8333333333333333,2.5,2,2.0,6
256,1,Retired,3,0,0,0,17,3,3,0,1.214823887049216,0,0.47058823529411764,1,0.7777777777777778,0,0,0,0,0,0,3,4,1.0,2.6666666666666665,1,1.0,7
257,1,Retired,19,215,2,98,318,17,18,-1.9180276518112,-0.11762948204348946,0.8697674418604651,0.4276729559748428,0.3,0.0,2,1,0.0,1.0,0,0.0,19,53,0.5482532087795245,5.578947368421052,10,45.0,73
259,1,Retired,3,0,0,0,6,3,3,0,-0.6399999999999981,0,0.3333333333333333,1,0.6666666666666666,0,0,0,0,0,0,3,3,1.0,2.0,0,1.0,6
260,1,Retired,6,97,3,61,46,3,6,-1.5610493451717264,-0.22593953638719147,0.4948453608247423,0.8043478260869565,0.7083333333333334,0.2,0,0,0,0,0,0,6,7,0.0,2.3333333333333335,2,0.0,6
261,1,Retired,3,0,0,0,5,3,3,0,0,0,0.6,1,0.0,0,0,0,0,0,0,3,2,0.0,1.3333333333333333,1,0.0,4
263,1,Retired,14,92,3,36,166,11,11,1.5761714750978284,1.4412678487320214,0.5108695652173914,0.6144578313253012,0.6923076923076923,0.13043478260869565,3,3,1.0,2.0,0,1.0,11,23,0.6733044733044733,4.181818181818182,5,14.0,36
264,1,Retired,16,8135,6,5906,160,10,11,2.075605515868798,0.15546319441956205,0.8636754763368162,0.4625,0.1724137931034483,0.08333333333333333,5,8,0.8666666666666666,3.2,4,5.0,12,20,0.38240740740740736,3.3333333333333335,4,9.0,26
267,1,Retired,10,440,3,276,55,7,8,-1.035971382038659,-0.9694417742119139,0.7886363636363637,0.32727272727272727,0.0,0.36363636363636365,3,2,0.0,1.3333333333333333,1,0.0,8,14,0.3125,3.5,4,4.0,19
268,1,Retired,10,14,1,14,56,9,9,0,-1.6744355450997097,1.0,0.2857142857142857,0.0,0.25,0,0,0,0,0,0,9,20,0.5772486772486771,4.444444444444445,5,11.0,25
269,1,Retired,7,22,1,19,20,6,5,0,-0.29284670153733877,1.0,0.45,0.0,0.45454545454545453,0,0,0,0,0,0,7,7,0.23809523809523808,2.0,2,1.0,9
270,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1,Retired,3,0,0,0,6,3,3,0,-0.48613591206575507,0,0.5,1,0.0,0,0,0,0,0,0,3,2,0.0,1.3333333333333333,1,0.0,4
272,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,Retired,10,0,0,0,63,10,9,0,0.6630250193510956,0,0.2698412698412698,1,0.3333333333333333,0,0,0,0,0,0,10,23,0.5276190476190477,4.6,4,14.0,35
281,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1,Retired,4,0,0,0,16,4,4,0,1.204100646685793,0,0.625,1,0.6153846153846154,0,0,0,0,0,0,4,4,0.0,2.0,1,0.0,7
285,1,Retired,10,0,0,0,67,10,10,0,0.13650761361591035,0,0.373134328358209,1,0.3181818181818182,0,0,0,0,0,0,10,17,0.47333333333333333,3.4,4,7.0,24
286,1,Retired,4,188,1,161,28,3,3,2.3390334002733026,-0.18446922789795112,1.0,0.4642857142857143,0.25,0.3,0,0,0,0,0,0,3,4,1.0,2.6666666666666665,1,1.0,7
287,1,Retired,9,12,1,12,34,8,7,0,-0.47387458858746495,1.0,0.35294117647058826,0.0,0.4090909090909091,0,0,0,0,0,0,8,13,0.4375,3.25,3,3.0,17
288,1,Retired,16,84,5,53,91,11,11,0.7224205878577444,0.5763127811948152,0.3333333333333333,0.5054945054945055,0.5714285714285714,0.125,5,7,0.7,2.8,4,4.0,11,24,0.5757575757575758,4.363636363636363,5,14.0,42
289,1,Retired,3,57,3,53,0,0,0,0,0,0.7719298245614035,0,0.0,1,2,1,0.0,1.0,0,0.0,0,0,0,0,0,0,0
290,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1,Retired,6,45,2,26,20,4,5,6.4824939084219695,0.019210593801135427,0.6222222222222222,0.5,0.6666666666666666,0.0,2,1,0.0,1.0,0,0.0,5,8,0.6,3.2,2,2.0,8
292,1,Retired,16,2343,1,206,98,15,14,1.6193669265340576,-1.7007920299019639,1.0,0.45918367346938777,0.2,0.3684210526315789,0,0,0,0,0,0,15,25,0.49650793650793656,3.3333333333333335,7,10.0,40
293,1,Retired,5,482,2,219,11,3,4,-4.347831252448062,0.026039654657760675,0.9253112033195021,0.6363636363636364,0.5555555555555556,0.5333333333333333,2,1,0.0,1.0,0,0.0,4,4,0.0,2.0,1,0.0,5
294,1,Retired,15,257,7,117,49,8,8,0.1143879288878686,1.9572928473922748,0.5836575875486382,0.2857142857142857,0.06666666666666667,0.375,7,14,0.819047619047619,4.0,4,11.0,8,10,0.4375,2.5,5,4.0,17
295,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1,Retired,9,0,0,0,53,9,9,0,-0.626477164382133,0,0.37735849056603776,1,0.5,0,0,0,0,0,0,9,21,0.765079365079365,4.666666666666667,7,17.0,23
297,1,Retired,18,58,5,42,258,13,16,-1.674047510092877,0.09972652622107178,0.3275862068965517,0.5426356589147286,0.4,0.0,4,3,0.0,1.5,1,0.0,16,41,0.5613005050505051,5.125,9,24.0,59
298,1,Retired,14,4162,4,588,81,10,11,-2.380034842350222,-0.31728394225913675,0.7705430081691494,0.32098765432098764,0.13043478260869565,0.17391304347826086,4,4,0.5833333333333333,2.0,3,1.0,11,16,0.4374458874458874,2.909090909090909,2,5.0,22
299,1,Retired,14,754,7,277,88,7,7,-0.3141494189967722,0.4453624173870055,0.46153846153846156,0.23863636363636365,0.1111111111111111,0.37037037037037035,7,14,0.7142857142857143,4.0,6,13.0,7,18,0.7380952380952381,5.142857142857143,5,11.0,29
301,1,Retired,7,319,2,239,26,5,6,0.08625354503164304,-3.263670982358675,0.542319749216301,0.46153846153846156,0.8695652173913043,0.8636363636363636,0,0,0,0,0,0,6,9,0.5499999999999999,3.0,4,4.0,11
302,1,Retired,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1,Retired,7,73,1,57,39,6,6,-0.042201244403399535,0.4473963282583316,1.0,0.6410256410256411,0.0,0.125,0,0,0,0,0,0,7,9,0.20476190476190476,2.5714285714285716,3,1.0,12
305,1,Retired,11,608,1,465,183,10,10,4.998006148492308,0.5481872236042391,1.0,0.26229508196721313,0.6,0.08333333333333333,0,0,0,0,0,0,10,29,0.6909523809523809,5.8,8,30.0,49
306,1,Retired,55,0,0,0,312,55,55,0,1.1238647768719656,0,0.4519230769230769,1,0.14285714285714285,0,0,0,0,0,0,55,130,0.22041201223019402,4.7272727272727275,17,72.0,171
308,1,Retired,3,26,1,26,4,2,3,0,-2.0608514894604476e-15,1.0,0.5,0.0,0.8,0,0,0,0,0,0,5,3,0.0,1.2,1,0.0,0
310,1,Retired,15,3,2,2,52,13,13,-0.7071067811865546,-0.2252982118294868,0.6666666666666666,0.4423076923076923,0.0,0.14285714285714285,0,0,0,0,0,0,14,22,0.35260770975056693,3.142857142857143,4,11.0,31
311,1,Retired,9,0,0,0,40,9,9,0,-0.029679599800766343,0,0.35,1,0.4117647058823529,0,0,0,0,0,0,9,10,0.28148148148148144,2.2222222222222223,3,2.0,13
312,1,Retired,15,0,0,0,102,15,13,0,0.2436615626099971,0,0.38235294117647056,1,0.07692307692307693,0,0,0,0,0,0,15,32,0.29671957671957666,4.266666666666667,7,14.0,45
49,1,Graduated,14,465,2,257,358,12,13,1.2240649376061927,0.19754655155963308,0.8881720430107527,0.5865921787709497,0.2,0.1724137931034483,2,1,0.0,1.0,0,0.0,13,31,0.643922743922744,4.769230769230769,6,26.0,48
50,1,Graduated,18,25,3,19,120,15,13,0.06158265419876178,-0.3298185274414948,0.68,0.43333333333333335,0.42857142857142855,0.25925925925925924,3,2,0.0,1.3333333333333333,1,0.0,15,39,0.5930735930735931,5.2,9,43.0,44
51,1,Graduated,4,0,0,0,14,4,3,0,-0.19058182745263133,0,0.42857142857142855,1,0.45454545454545453,0,0,0,0,0,0,4,4,0.0,2.0,2,0.0,5
52,1,Graduated,16,3863,7,1105,28,9,9,-0.7189363947303317,0.016176830933093314,0.694279057727155,0.32142857142857145,0.14285714285714285,0.21428571428571427,7,15,0.8285714285714286,4.285714285714286,3,13.0,9,10,0.16666666666666666,2.2222222222222223,5,1.0,17
53,1,Graduated,3,165,1,160,14,2,3,6.161115696275332,0.7565759018567096,1.0,0.9285714285714286,0.8888888888888888,0.5,0,0,0,0,0,0,3,3,0.0,2.0,1,0.0,3
54,1,Graduated,11,0,0,0,77,11,11,0,-1.0193501803348288,0,0.4935064935064935,1,0.1111111111111111,0,0,0,0,0,0,11,27,0.5443722943722944,4.909090909090909,6,12.0,37
55,1,Graduated,3,0,0,0,7,3,3,0,0.02243332596769111,0,0.5714285714285714,1,0.7272727272727273,0,0,0,0,0,0,3,3,0.0,2.0,2,0.0,5
56,1,Graduated,6,375,4,146,18,2,2,0.9915604107142424,-0.38483529671784367,0.632,0.7222222222222222,0.14285714285714285,0.16666666666666666,4,6,1.0,3.0,0,4.0,2,2,0.0,2.0,0,0.0,2
57,1,Graduated,7,43,1,43,13,6,6,0,0.7790168701322312,1.0,0.3076923076923077,0.0,0.3333333333333333,0,0,0,0,0,0,6,7,0.0,2.3333333333333335,2,0.0,10
58,1,Graduated,8,0,0,0,94,8,10,0,1.1065636489752968,0,0.5319148936170213,1,0.4090909090909091,0,0,0,0,0,0,10,21,0.4080952380952382,4.2,6,13.0,27
59,1,Graduated,71,548,18,263,469,53,54,-0.582829584924642,0.19119623746812947,0.4251824817518248,0.42217484008528783,0.06896551724137931,0.038461538461538464,16,31,0.5136904761904761,3.875,10,24.0,55,133,0.23467532030155164,4.836363636363636,17,86.0,167
61,1,Graduated,43,588,8,242,623,35,37,2.2935909095042963,0.6906085752482528,0.5085034013605442,0.41091492776886035,0.5,0.043478260869565216,7,14,0.8666666666666666,4.0,5,12.0,37,151,0.5200401391577864,8.162162162162161,14,217.0,209
62,1,Graduated,10,31,1,30,52,9,8,2.0180499844009887,-0.47477417219352713,1.0,0.25,0.7777777777777778,0.3333333333333333,0,0,0,0,0,0,9,17,0.7037037037037037,3.7777777777777777,4,7.0,26
63,1,Graduated,4,77,3,61,1,1,1,-0.7408350938832167,0,0.6493506493506493,1.0,0.42857142857142855,0.0,3,2,0.0,1.3333333333333333,1,0.0,2,1,0.0,1.0,0,0.0,0
64,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Graduated,46,369,9,198,180,37,36,-1.1783807731368223,0.3986747139904403,0.43360433604336046,0.4111111111111111,0.3684210526315789,0.038461538461538464,8,9,0.5833333333333333,2.25,7,2.0,37,77,0.31977404608983556,4.162162162162162,8,46.0,90
66,1,Graduated,13,763,4,260,127,9,9,-0.6218354322966514,0.28451930579876594,0.3840104849279161,0.33858267716535434,0.42857142857142855,0.06666666666666667,4,6,1.0,3.0,0,4.0,9,21,0.5,4.666666666666667,6,9.0,27
67,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,Graduated,5,234,1,224,10,4,4,0,-0.9334711751954751,1.0,0.6,0.0,0.6,0,0,0,0,0,0,5,5,0.0,2.0,3,0.0,3
69,1,Graduated,7,0,0,0,38,7,7,0,0.47096159016631645,0,0.4473684210526316,1,0.4166666666666667,0,0,0,0,0,0,7,9,0.19047619047619047,2.5714285714285716,2,1.0,16
70,1,Graduated,22,689,10,218,74,12,12,-0.25791985090110475,-0.8816517425812415,0.4528301886792453,0.3783783783783784,0.3125,0.16,8,10,0.39583333333333337,2.5,3,3.0,12,25,0.4162698412698413,4.166666666666667,7,14.0,46
71,1,Graduated,3,67,1,52,2,2,2,3.227192869157601,-9.97127185507763e-15,1.0,0.5,0.8571428571428571,0.0,0,0,0,0,0,0,2,1,0.0,1.0,0,0.0,2
72,1,Graduated,9,0,0,0,34,9,8,0,-2.303258201699223,0,0.35294117647058826,1,0.68,0,0,0,0,0,0,9,13,0.4973544973544974,2.888888888888889,4,3.0,16
73,1,Graduated,19,1080,12,477,22,7,7,0.006734955439145979,-1.6093676820832241,0.6305555555555555,0.5,0.0,0.5714285714285714,12,48,0.8663540163540163,8.0,10,99.0,7,7,0.0,2.0,5,0.0,10
74,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,Graduated,14,0,0,0,126,14,14,0,-0.08950460076273746,0,0.5396825396825397,1,0.10526315789473684,0,0,0,0,0,0,14,25,0.4116883116883117,3.5714285714285716,3,9.0,44
76,1,Graduated,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,Graduated,21,259,6,86,57,15,15,1.1022400728140131,1.0810042044182546,0.7876447876447876,0.3333333333333333,0.6538461538461539,0.37037037037037035,5,6,0.5333333333333333,2.4,4,2.0,15,28,0.20714285714285716,3.7333333333333334,8,3.0,32
78,1,Graduated,11,0,0,0,89,11,11,0,0.474673010120375,0,0.5842696629213483,1,0.18518518518518517,0,0,0,0,0,0,11,19,0.4666666666666666,3.4545454545454546,6,4.0,26
79,1,Graduated,17,139,4,69,273,13,14,1.3091189875572429,0.5456657084620967,0.3597122302158273,0.4358974358974359,0.0,0.125,4,3,0.0,1.5,1,0.0,15,34,0.3823809523809524,4.533333333333333,10,11.0,46
80,1,Graduated,2,0,0,0,3,2,2,0,-0.38180177416060085,0,0.6666666666666666,1,0.5,0,0,0,0,0,0,2,1,0.0,1.0,0,0.0,2
81,1,Graduated,75,0,0,0,479,75,72,0,-0.435906756453865,0,0.4384133611691023,1,0.0,0,0,0,0,0,0,76,194,0.24118286932772834,5.105263157894737,13,137.0,270
82,1,Graduated,18,252,4,29,240,14,13,-0.7640833867416611,-0.7279545742644778,0.5555555555555556,0.3333333333333333,0.5925925925925926,0.07692307692307693,4,6,1.0,3.0,0,4.0,14,43,0.6281179138321995,6.142857142857143,9,53.0,58
83,1,Graduated,48,136,6,62,238,42,48,0.7432545192077509,1.1967526648722322,0.6691176470588235,0.5336134453781513,0.391304347826087,0.15789473684210525,5,6,0.5333333333333333,2.4,4,2.0,49,105,0.2712003482711766,4.285714285714286,10,57.0,99
84,1,Graduated,14,0,0,0,125,14,18,0,-0.10313896228386939,0,0.496,1,0.18181818181818182,0,0,0,0,0,0,18,38,0.4714387464387464,4.222222222222222,6,27.0,51
85,1,Graduated,12,128,3,88,56,9,9,-0.5617506177222086,-1.068780378751159,0.40625,0.44642857142857145,0.0,0.11764705882352941,3,3,1.0,2.0,0,1.0,9,18,0.4351851851851852,4.0,5,9.0,25
86,1,Graduated,6,0,0,0,33,6,6,0,0.031979074596900796,0,0.30303030303030304,1,0.5,0,0,0,0,0,0,6,8,0.3888888888888889,2.6666666666666665,3,2.0,15
87,1,Graduated,8,5132,2,687,79,6,5,0.48234336981537046,0.22904187581420013,0.9998051441932969,0.45569620253164556,0.4666666666666667,0.1111111111111111,2,1,0.0,1.0,0,0.0,6,8,0.27777777777777773,2.6666666666666665,3,1.0,11
88,1,Graduated,48,1913,12,846,299,36,37,0.8505480444683199,-0.1817588003697206,0.6602195504443282,0.5083612040133779,0.1,0.10344827586206896,11,41,0.8579365079365079,7.454545454545454,9,76.0,38,87,0.3438068209740036,4.578947368421052,8,57.0,128
89,1,Graduated,12,557,4,213,47,8,8,-1.1934116271968858,0.5871135305550323,0.7917414721723519,0.574468085106383,0.375,0.2222222222222222,4,5,0.8333333333333333,2.5,2,2.0,8,11,0.5119047619047619,2.75,2,2.0,18
90,1,Graduated,5,0,0,0,10,5,6,0,0.1415452625748262,0,0.4,1,0.0,0,0,0,0,0,0,6,7,0.0,2.3333333333333335,2,0.0,6
91,1,Graduated,29,132,3,64,811,26,26,-0.01511144850333997,0.2950965885380761,0.6818181818181818,0.7028360049321825,0.125,0.034482758620689655,3,3,1.0,2.0,0,1.0,28,96,0.5260513296227582,6.857142857142857,12,122.0,126
92,1,Graduated,50,5046,2,2811,327,48,47,0.625519151029944,-0.20085176046287195,0.7417756638921918,0.5229357798165137,0.48,0.034482758620689655,0,0,0,0,0,0,49,112,0.27866815825347063,4.571428571428571,6,61.0,154
93,1,Graduated,3,0,0,0,18,3,3,0,1.3046947949938554,0,0.8333333333333334,1,0.7857142857142857,0,0,0,0,0,0,3,4,1.0,2.6666666666666665,1,1.0,5
94,1,Graduated,22,250,5,116,295,17,21,1.976034151708515,1.1875580880514511,0.512,0.4406779661016949,0.5238095238095238,0.11538461538461539,5,7,0.7,2.8,4,4.0,21,50,0.4366780045351473,4.761904761904762,7,30.0,68
95,1,Graduated,4,0,0,0,7,4,4,0,0.7718444241582298,0,0.2857142857142857,1,0.3333333333333333,0,0,0,0,0,0,4,4,0.0,2.0,3,0.0,5
96,1,Graduated,11,1,1,1,34,10,10,0,-0.04970624731201709,1.0,0.29411764705882354,0.0,0.26666666666666666,0,0,0,0,0,0,11,14,0.2545454545454545,2.5454545454545454,3,2.0,18
97,1,Graduated,32,0,0,0,169,32,35,0,0.06385049543105402,0,0.5029585798816568,1,0.1111111111111111,0,0,0,0,0,0,37,71,0.21420645244174652,3.8378378378378377,6,28.0,77
98,1,Graduated,28,0,0,0,180,28,26,0,-0.5392010202488436,0,0.45555555555555555,1,0.09523809523809523,0,0,0,0,0,0,28,71,0.3989479766265481,5.071428571428571,10,59.0,75
99,1,Graduated,28,1179,6,596,126,22,22,4.870522164872995,-0.2094275069544518,0.917726887192536,0.40476190476190477,0.0,0.18181818181818182,5,6,0.8666666666666666,2.4,1,2.0,23,45,0.4113181504485852,3.9130434782608696,12,20.0,48
